i
11
00.,0., 0.,   0.,0.000,0.837595,0.,0.
-2.,0., 0.,   0.,0.000,0.837595,0.,0.
+2.,0., 0.,   0.,0.000,0.837595,0.,0.
 0.,0.,-2.,   0.,0.000,0.837595,0.,0.
 0.,0.,+2.,   0.,0.000,0.837595,0.,0.
 0.,0. ,0.,-.002,0.000,0.837595,0.,0.
 0.,0. ,0.,+.002,0.000,0.837595,0.,0.
 0.,0. ,0.,0.   ,+.002,0.837595,0.,0.
 0.,0. ,0.,0.   ,-.002,0.837595,0.,0.
00.,0., 0.,   0.,0.000,0.86,0.,0.
00.,0., 0.,   0.,0.000,0.81,0.,0.
